State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value
OK,2015,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",407,100,0.0184181445034994,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,410
OK,2015,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",395,100,0.0184273567273014,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,398
OK,2015,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",375,100,0.023597891921655,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,378
OK,2015,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",369,100,0.0209462466944204,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,372
OK,2015,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",354,100,0.0156702969521272,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,357
OK,2015,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",342,100,0.0183040033470178,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,345
OK,2015,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",339,100,0.01829587036069,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,342
OK,2015,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",340,100,0.0208997335283975,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,343
OK,2015,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",333,100,0.0182667466924141,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,336
OK,2016,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",315,100,0.0184070051802572,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,318
OK,2016,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",322,100,0.0184521299029945,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,325
OK,2016,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",310,100,0.021157304559399098,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,313
OK,2016,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",316,100,0.0237818412429976,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,319
OK,2016,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",308,100,0.0263102504735845,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,311
OK,2016,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",302,100,0.0211422077750469,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,305
OK,2016,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",309,100,0.0211657009815594,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,312
OK,2016,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",320,100,0.0211115216129203,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,323
OK,2016,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",311,100,0.0210277303193587,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,314
OK,2016,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",315,100,0.015770797739519,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,317
OK,2016,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",309,100,0.0131440588853838,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,311
OK,2016,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",317,100,0.0130992926381975,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,319
OK,2017,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",324,100,0.0130398497809305,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,326
OK,2017,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",315,100,0.0129812809928084,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,317
OK,2017,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",313,100,0.0103584006629376,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,315
OK,2017,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",303,100,0.0077435341489856,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,305
OK,2017,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",304,100,0.00517022981671535,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,306
OK,2017,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",313,100,0.00514562107646393,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,315
OK,2017,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",301,100,0.00512886267470189,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,303
OK,2017,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",282,100,0.00512820512820513,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,284
OK,2017,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",278,100,0.00255990169977473,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,280
OK,2017,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",261,100,0.00511103728501699,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,263
OK,2017,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",263,100,0.00509087206638497,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,265
OK,2017,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",255,100,0.00508672872475711,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,257
OK,2018,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",247,100,0.0050209625185148,Oklahoma,Underreported due to incomplete data.,*,247
OK,2018,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",230,100,0.00750619260890234,Oklahoma,Underreported due to incomplete data.,*,231
OK,2018,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",227,100,0.0150353330326267,Oklahoma,Underreported due to incomplete data.,*,229
OK,2018,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",218,100,0.0200215231373727,Oklahoma,Underreported due to incomplete data.,*,220
OK,2018,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",219,100,0.0299490865528601,Oklahoma,Underreported due to incomplete data.,*,221
OK,2018,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",203,100,0.042385558990725,Oklahoma,Underreported due to incomplete data.,*,206
OK,2018,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",198,100,0.0450405364828345,Oklahoma,Underreported due to incomplete data.,*,201
OK,2018,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",198,100,0.0574612136807655,Oklahoma,Underreported due to incomplete data.,*,202
OK,2018,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",191,100,0.065167807103291,Oklahoma,Underreported due to incomplete data.,*,195
OK,2015,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",473,100,0.0211707420345083,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,476
OK,2015,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",461,100,0.0184317236294697,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,464
OK,2015,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",455,100,0.0184002313171937,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,458
OK,2015,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",461,100,0.0184181445034994,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,464
OK,2015,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",448,100,0.0184273567273014,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,451
OK,2015,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",436,100,0.023597891921655,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,439
OK,2015,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",431,100,0.0209462466944204,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,434
OK,2015,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",413,100,0.0156702969521272,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,415
OK,2015,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",403,100,0.0183040033470178,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,406
OK,2015,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",402,100,0.01829587036069,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,405
OK,2015,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",403,100,0.0208997335283975,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,406
OK,2015,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",393,100,0.0182667466924141,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,395
OK,2016,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",375,100,0.0184070051802572,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,377
OK,2016,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",383,100,0.0184521299029945,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,385
OK,2016,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",372,100,0.021157304559399098,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,375
OK,2016,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",374,100,0.0237818412429976,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,377
OK,2016,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",373,100,0.0263102504735845,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,376
OK,2016,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",359,100,0.0211422077750469,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,361
OK,2016,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",366,100,0.0211657009815594,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,368
OK,2016,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",382,100,0.0211115216129203,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,385
OK,2016,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",374,100,0.0210277303193587,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,377
OK,2016,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",375,100,0.015770797739519,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,377
OK,2016,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",368,100,0.0131440588853838,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,370
OK,2016,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",384,100,0.0130992926381975,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,386
OK,2017,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",399,100,0.0130398497809305,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,401
OK,2017,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",393,100,0.0129812809928084,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,395
OK,2017,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",391,100,0.0103584006629376,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,393
OK,2017,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",385,100,0.0077435341489856,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,387
OK,2017,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",380,100,0.00517022981671535,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,382
OK,2017,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",388,100,0.00514562107646393,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,390
OK,2017,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",381,100,0.00512886267470189,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,383
OK,2017,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",359,100,0.00512820512820513,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,361
OK,2017,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",355,100,0.00255990169977473,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,356
OK,2017,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",337,100,0.00511103728501699,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,338
OK,2017,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",339,100,0.00509087206638497,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,340
OK,2017,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",324,100,0.00508672872475711,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,325
OK,2018,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",313,100,0.0050209625185148,Oklahoma,Underreported due to incomplete data.,*,312
OK,2018,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",289,100,0.00750619260890234,Oklahoma,Underreported due to incomplete data.,*,290
OK,2018,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",284,100,0.0150353330326267,Oklahoma,Underreported due to incomplete data.,*,286
OK,2018,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",276,100,0.0200215231373727,Oklahoma,Underreported due to incomplete data.,*,278
OK,2018,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",275,100,0.0299490865528601,Oklahoma,Underreported due to incomplete data.,*,278
OK,2018,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",260,100,0.042385558990725,Oklahoma,Underreported due to incomplete data.,*,264
OK,2018,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",247,100,0.0450405364828345,Oklahoma,Underreported due to incomplete data.,*,251
OK,2018,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",248,100,0.0574612136807655,Oklahoma,Underreported due to incomplete data.,*,253
OK,2018,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",242,100,0.065167807103291,Oklahoma,Underreported due to incomplete data.,*,246
OK,2015,January,12 month-ending,Number of Deaths,"37,788",100,0.0211707420345083,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2015,February,12 month-ending,Number of Deaths,"37,978",100,0.0184317236294697,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2015,March,12 month-ending,Number of Deaths,"38,043",100,0.0184002313171937,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2015,April,12 month-ending,Number of Deaths,"38,006",100,0.0184181445034994,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2015,May,12 month-ending,Number of Deaths,"37,987",100,0.0184273567273014,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2015,June,12 month-ending,Number of Deaths,"38,139",100,0.023597891921655,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2015,July,12 month-ending,Number of Deaths,"38,193",100,0.0209462466944204,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2015,August,12 month-ending,Number of Deaths,"38,289",100,0.0156702969521272,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2015,September,12 month-ending,Number of Deaths,"38,243",100,0.0183040033470178,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2015,October,12 month-ending,Number of Deaths,"38,260",100,0.01829587036069,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2015,November,12 month-ending,Number of Deaths,"38,278",100,0.0208997335283975,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2015,December,12 month-ending,Number of Deaths,"38,321",100,0.0182667466924141,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2016,January,12 month-ending,Number of Deaths,"38,029",100,0.0184070051802572,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2016,February,12 month-ending,Number of Deaths,"37,936",100,0.0184521299029945,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2016,March,12 month-ending,Number of Deaths,"37,812",100,0.021157304559399098,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2016,April,12 month-ending,Number of Deaths,"37,844",100,0.0237818412429976,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2016,May,12 month-ending,Number of Deaths,"38,008",100,0.0263102504735845,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2016,June,12 month-ending,Number of Deaths,"37,839",100,0.0211422077750469,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2016,July,12 month-ending,Number of Deaths,"37,797",100,0.0211657009815594,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2016,August,12 month-ending,Number of Deaths,"37,894",100,0.0211115216129203,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2016,September,12 month-ending,Number of Deaths,"38,045",100,0.0210277303193587,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2016,October,12 month-ending,Number of Deaths,"38,045",100,0.015770797739519,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2016,November,12 month-ending,Number of Deaths,"38,040",100,0.0131440588853838,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2016,December,12 month-ending,Number of Deaths,"38,170",100,0.0130992926381975,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2017,January,12 month-ending,Number of Deaths,"38,344",100,0.0130398497809305,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2017,February,12 month-ending,Number of Deaths,"38,517",100,0.0129812809928084,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2017,March,12 month-ending,Number of Deaths,"38,616",100,0.0103584006629376,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2017,April,12 month-ending,Number of Deaths,"38,742",100,0.0077435341489856,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2017,May,12 month-ending,Number of Deaths,"38,683",100,0.00517022981671535,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2017,June,12 month-ending,Number of Deaths,"38,868",100,0.00514562107646393,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2017,July,12 month-ending,Number of Deaths,"38,995",100,0.00512886267470189,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2017,August,12 month-ending,Number of Deaths,"39,000",100,0.00512820512820513,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2017,September,12 month-ending,Number of Deaths,"39,064",100,0.00255990169977473,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2017,October,12 month-ending,Number of Deaths,"39,131",100,0.00511103728501699,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2017,November,12 month-ending,Number of Deaths,"39,286",100,0.00509087206638497,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2017,December,12 month-ending,Number of Deaths,"39,318",100,0.00508672872475711,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2018,January,12 month-ending,Number of Deaths,"39,833",100,0.0050209625185148,Oklahoma,Underreported due to incomplete data.,*,
OK,2018,February,12 month-ending,Number of Deaths,"39,967",100,0.00750619260890234,Oklahoma,Underreported due to incomplete data.,*,
OK,2018,March,12 month-ending,Number of Deaths,"39,906",100,0.0150353330326267,Oklahoma,Underreported due to incomplete data.,*,
OK,2018,April,12 month-ending,Number of Deaths,"39,957",100,0.0200215231373727,Oklahoma,Underreported due to incomplete data.,*,
OK,2018,May,12 month-ending,Number of Deaths,"40,068",100,0.0299490865528601,Oklahoma,Underreported due to incomplete data.,*,
OK,2018,June,12 month-ending,Number of Deaths,"40,108",100,0.042385558990725,Oklahoma,Underreported due to incomplete data.,*,
OK,2018,July,12 month-ending,Number of Deaths,"39,964",100,0.0450405364828345,Oklahoma,Underreported due to incomplete data.,*,
OK,2018,August,12 month-ending,Number of Deaths,"40,027",100,0.0574612136807655,Oklahoma,Underreported due to incomplete data.,*,
OK,2018,September,12 month-ending,Number of Deaths,"39,897",100,0.065167807103291,Oklahoma,Underreported due to incomplete data.,*,
OK,2015,January,12 month-ending,Number of Drug Overdose Deaths,794,100,0.0211707420345083,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,798
OK,2015,February,12 month-ending,Number of Drug Overdose Deaths,773,100,0.0184317236294697,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,777
OK,2015,March,12 month-ending,Number of Drug Overdose Deaths,771,100,0.0184002313171937,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,775
OK,2015,April,12 month-ending,Number of Drug Overdose Deaths,766,100,0.0184181445034994,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,770
OK,2015,May,12 month-ending,Number of Drug Overdose Deaths,752,100,0.0184273567273014,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,756
OK,2015,June,12 month-ending,Number of Drug Overdose Deaths,738,100,0.023597891921655,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,742
OK,2015,July,12 month-ending,Number of Drug Overdose Deaths,733,100,0.0209462466944204,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,737
OK,2015,August,12 month-ending,Number of Drug Overdose Deaths,727,100,0.0156702969521272,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,730
OK,2015,September,12 month-ending,Number of Drug Overdose Deaths,718,100,0.0183040033470178,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,721
OK,2015,October,12 month-ending,Number of Drug Overdose Deaths,723,100,0.01829587036069,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,726
OK,2015,November,12 month-ending,Number of Drug Overdose Deaths,727,100,0.0208997335283975,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,731
OK,2015,December,12 month-ending,Number of Drug Overdose Deaths,722,100,0.0182667466924141,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,725
OK,2016,January,12 month-ending,Number of Drug Overdose Deaths,696,100,0.0184070051802572,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,699
OK,2016,February,12 month-ending,Number of Drug Overdose Deaths,710,100,0.0184521299029945,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,713
OK,2016,March,12 month-ending,Number of Drug Overdose Deaths,698,100,0.021157304559399098,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,702
OK,2016,April,12 month-ending,Number of Drug Overdose Deaths,712,100,0.0237818412429976,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,716
OK,2016,May,12 month-ending,Number of Drug Overdose Deaths,734,100,0.0263102504735845,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,738
OK,2016,June,12 month-ending,Number of Drug Overdose Deaths,727,100,0.0211422077750469,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,731
OK,2016,July,12 month-ending,Number of Drug Overdose Deaths,752,100,0.0211657009815594,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,756
OK,2016,August,12 month-ending,Number of Drug Overdose Deaths,768,100,0.0211115216129203,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,772
OK,2016,September,12 month-ending,Number of Drug Overdose Deaths,761,100,0.0210277303193587,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,765
OK,2016,October,12 month-ending,Number of Drug Overdose Deaths,776,100,0.015770797739519,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,779
OK,2016,November,12 month-ending,Number of Drug Overdose Deaths,776,100,0.0131440588853838,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,779
OK,2016,December,12 month-ending,Number of Drug Overdose Deaths,803,100,0.0130992926381975,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,806
OK,2017,January,12 month-ending,Number of Drug Overdose Deaths,830,100,0.0130398497809305,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,833
OK,2017,February,12 month-ending,Number of Drug Overdose Deaths,833,100,0.0129812809928084,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,836
OK,2017,March,12 month-ending,Number of Drug Overdose Deaths,844,100,0.0103584006629376,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,847
OK,2017,April,12 month-ending,Number of Drug Overdose Deaths,847,100,0.0077435341489856,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,850
